Text,Label,Subclass
@AshwinGuru4 @BrotherToGod @keshavupadhye अरे लवड्या लोकांकडून पैसे घेऊन जमीन विकत घेतलेयी ती तुझ्या बापाच्या पैशांतून नाही. अन् तुझ्या आईचा टन्ना झवन्या जर परत शिव्या दिल्यात तर इथंच गाभण करेन तुला.,1,1
येड्या भोकाच्या महाराष्ट्रात मोठे मंत्री गांजा जास्त ओढतात 😂😂,0,0
केंद्रानं सगळ्या स्वयात संस्था स्वतःच्या खिशात ठेवल्यात. त्यामुळे यापुढे सामान्यांनी बघाची भूमिकाच घ्यायची आहे. नाहीतर अतिरेकी देशद्रोही म्हणून गोळया घातल्या जातील नाहीतर चिरडल् जाईल.,1,6
"@Chinese_Virus_i @Avadhutwaghbjp तुझा च बाप हिज डा असल्यामुळे तुझी आई पन्नास पन्नास लोकांचा 5-5 मिनिटात झवून घेत आहे, तुझा बाप कोण आहे तिला विचार जरा,🤣🤣😂",1,4
"मला तुजा अभिमान वाटतो ..... शाहरुख खान,.............उर्मिला मातोडकर. . . . . कि तू एका गांज्या कस पोराला पैदा केले असेच ना? @UrmilaMatondkar",1,4
@ss_suryawanshi @NewIndianXpress @Sunday_Standard 😅😅😅 अरे काय लोकांना चुतिया समजत आहात का?,1,1
"""@TV9Marathi @kanhaiyakumar @bb_thorat @satyajeettambe @INCMaharashtra @narendramodi @BJP4Maharashtra अरे नालायक, मठ्ठ काँग्रेस च्या लोम्बत्या तुझी लायकी काय तू बोलतो काय""",1,1
माझ्या गावात नाना नावाचा चूतिया होता त्याच्या कानफडात एक मारलं की तो पातळ हगुन घेत होता,1,1
मीडिया आणि पत्रकारांचं काम सोपं झालय रोज सकाळी संजय राऊतांची कॉमेन्ट घ्यायची आणि दिवसभर ते फिरवत बसायचं दांडक तुम्हाला यावर काय म्हणायचं करत.,0,0
@RRPSpeaks अरे लबाड्या काकांनी शेतकऱ्यांवर गोळीबार केला होता मावळ मध्ये आठवतंय का काही,1,1
